,HteamTS,HteamEFG,HteamPPS,HteamFIC,teamFIC40,HteamOrtg,HteamEDiff,HteamPlay,Hwin%,AteamTS,AteamEFG,AteamFIC,teamFIC40,AteamEDiff,Awin%,target
45,0.4455,0.4063000000000001,0.9651333333333332,52.25,40.1293,89.29446666666666,-8.876166666666666,0.36000000000000004,0.0,0.5177999999999999,0.4790666666666667,63.70833333333334,53.09026666666667,-1.458333333333333,0.6666666666666666,1
46,0.5739666666666666,0.5157666666666666,1.3954333333333333,72.75,60.625,108.9313,5.221333333333333,0.4161,0.6666666666666666,0.5119333333333334,0.4872333333333334,61.25,51.04166666666666,-7.5229,0.3333333333333333,0
47,0.5825,0.5512333333333334,1.2818666666666667,76.95833333333333,64.13193333333334,110.21986666666665,5.8229,0.4399666666666667,0.6666666666666666,0.5179333333333334,0.4811333333333334,71.25,57.14753333333332,1.8755666666666668,0.6666666666666666,1
48,0.4756,0.4541333333333333,1.0443,61.58333333333334,51.31943333333334,98.96116666666668,-8.894366666666668,0.4230666666666667,0.0,0.4754333333333333,0.43133333333333335,54.91666666666666,45.76386666666667,-15.3778,0.0,1
49,0.5530666666666667,0.4988,1.2745333333333333,70.125,58.43746666666666,102.80806666666668,0.8649333333333331,0.4083666666666666,0.3333333333333333,0.5063333333333333,0.4631666666666666,68.04166666666667,56.7014,3.9588,0.3333333333333333,1
50,0.5369333333333333,0.4812333333333334,1.2585666666666666,76.5,63.75,103.37133333333334,9.7776,0.4273333333333333,0.6666666666666666,0.55795,0.5277000000000001,87.0625,72.5521,18.05785,1.0,1
51,0.47915,0.4255,1.07335,67.0,55.83335,98.1173,-13.29445,0.40185,0.5,0.477225,0.44105,64.90625,54.088525,-11.4846,0.25,0
52,0.5457666666666666,0.5053,1.2251333333333332,68.75,57.29166666666666,100.93483333333334,-7.311333333333334,0.4206,0.3333333333333333,0.46405,0.4372,66.8125,55.6771,-7.270049999999999,0.0,1
53,0.5589500000000001,0.527,1.2265,75.6875,63.07295000000001,109.72305,1.3690499999999997,0.4698,0.5,0.4804,0.435,65.0625,51.214975,-4.1305,0.5,1
54,0.61905,0.58025,1.394425,90.15625,75.1302,117.092025,4.8370750000000005,0.481125,0.75,0.5716,0.53115,69.8125,58.1771,-2.85145,0.5,1
55,0.56865,0.54375,1.24015,86.0625,71.71875,103.99005,7.25895,0.4332,1.0,0.5113666666666666,0.4446333333333334,74.79166666666667,62.3264,3.6045666666666665,0.6666666666666666,0
56,0.5095,0.4679666666666667,1.1418666666666668,76.0,61.72826666666666,101.90253333333334,2.3235333333333337,0.409,0.6666666666666666,0.4907,0.4656,69.5625,57.96875,-3.436075,0.25,0
57,0.5221999999999999,0.4730333333333333,1.205733333333333,74.91666666666667,62.43056666666666,106.8508,1.5357333333333332,0.42923333333333336,0.6666666666666666,0.5377666666666666,0.5068333333333334,80.08333333333333,66.73613333333333,9.864533333333334,0.6666666666666666,1
58,0.607075,0.5833,1.326775,84.8125,70.677075,114.53825,10.797775,0.47115,0.75,0.49555,0.447075,62.375,51.979175,-2.039575,0.25,1
59,0.51745,0.482375,1.1561500000000002,72.78125,60.65105,104.612125,-0.8850250000000002,0.436775,0.25,0.579925,0.551125,74.65625,62.213525,0.8562499999999993,0.25,1
60,0.463075,0.4251,1.013975,53.65625,42.154275,92.223875,-6.119825,0.378825,0.25,0.4928,0.4453,59.65625,49.713525,-14.76805,0.0,1
61,0.5862499999999999,0.533775,1.3878,73.625,61.354175,107.732525,2.1116749999999995,0.4204,0.5,0.5599000000000001,0.529825,80.4375,67.03125,10.56525,1.0,1
62,0.515675,0.468275,1.1808,62.71875,52.265625,102.032575,-1.6310499999999997,0.412075,0.5,0.516725,0.49315,65.3125,54.427075,-3.83785,0.5,1
63,0.5182333333333333,0.4700666666666667,1.1535333333333335,68.75,57.29166666666666,100.58033333333331,1.9646,0.4164333333333333,0.6666666666666666,0.4669666666666667,0.4196,60.625,50.52083333333334,-11.043933333333333,0.3333333333333333,0
64,0.501175,0.46435,1.107825,67.875,54.89189999999999,103.505625,-5.023925,0.419325,0.5,0.5909,0.5451,79.625,66.35418,6.404179999999998,0.6,0
65,0.5335749999999999,0.48295,1.238575,79.25,66.041675,104.43205,8.963725,0.43955,0.75,0.56655,0.50755,74.84375,62.369775,5.657375,0.5,0
66,0.5396,0.490075,1.2275,69.9375,56.836675,99.35575,-4.064225,0.405875,0.5,0.461875,0.424825,58.875,49.0625,-4.066725,0.5,0
67,0.5333666666666667,0.5103333333333334,1.1586666666666667,74.54166666666667,62.11806666666667,106.04576666666668,2.0216,0.4588,0.6666666666666666,0.6178,0.58108,89.775,74.8125,10.66108,0.8,0
68,0.4691,0.4458666666666667,1.0084666666666666,64.91666666666667,52.49543333333333,92.6303,-6.739066666666666,0.38106666666666666,0.0,0.5287333333333334,0.5016999999999999,80.91666666666667,67.43056666666666,-1.700466666666666,0.6666666666666666,0
69,0.5089,0.4723250000000001,1.113725,70.125,58.437525,103.388325,3.32345,0.427325,0.5,0.5201333333333333,0.4853666666666666,57.66666666666666,48.05556666666666,-13.22,0.3333333333333333,0
70,0.5313,0.47505,1.213375,79.625,66.354175,106.914425,7.60825,0.4330250000000001,0.75,0.497675,0.4551500000000001,70.90625,57.88475,0.15675000000000014,0.5,1
71,0.5861,0.5537666666666666,1.2821,86.25,71.875,117.2804,21.6774,0.4544666666666666,1.0,0.5953200000000001,0.5690200000000001,83.775,69.8125,9.7243,0.8,1
72,0.57118,0.51152,1.3223799999999999,74.75,62.29166,103.52420000000002,5.7755,0.40918000000000004,0.6,0.51312,0.4658200000000001,61.7,51.41666,-12.255019999999998,0.0,1
73,0.5552,0.51388,1.32318,69.925,58.27081999999999,106.13074,-1.2634400000000006,0.44111999999999996,0.2,0.53284,0.48872,67.9,56.58334,0.7503000000000004,0.6,1
74,0.5229499999999999,0.478125,1.20035,75.0625,62.5521,104.58775,5.22675,0.424325,0.75,0.48100000000000004,0.43976000000000004,65.125,51.86782000000001,-3.96974,0.4,1
75,0.49288000000000004,0.45821999999999996,1.0957199999999998,72.675,60.56248000000001,102.74215999999998,-7.65866,0.42954,0.4,0.51418,0.49104,63.175,52.64581999999999,-5.12542,0.4,1
76,0.4839000000000001,0.44618,1.06728,56.925,45.39008,96.91008000000001,-4.45528,0.39944,0.4,0.5484399999999999,0.5170199999999999,75.15,62.625,3.737359999999999,0.8,0
77,0.4906,0.4431250000000001,1.0898,63.375,52.8125,92.862275,-2.7427749999999995,0.38245,0.5,0.5048333333333334,0.4484333333333333,73.54166666666667,61.28473333333333,-11.411333333333333,0.3333333333333333,1
78,0.4944800000000001,0.47126,1.09036,69.525,57.9375,102.54724000000002,-1.4801399999999998,0.4332800000000001,0.4,0.51844,0.4810800000000001,72.025,60.02084,1.24042,0.4,1
79,0.50634,0.45272,1.13696,63.425,52.85418000000001,103.34898,-2.71774,0.4103,0.2,0.48456000000000005,0.44596,64.175,53.47916,-1.99332,0.6,0
80,0.47792,0.4325200000000001,1.0547600000000001,63.2,50.26364,96.23148,-4.84826,0.38284,0.2,0.48155,0.449775,64.125,52.23615,-7.6241249999999985,0.0,1
81,0.52586,0.47563999999999995,1.2075200000000001,74.5,62.08334,102.49792,5.92138,0.4269,0.6,0.5349799999999999,0.48536,74.2,61.83334,4.6230600000000015,0.8,1
82,0.514725,0.46735,1.150975,74.40625,62.005225,107.8881,-10.885375,0.4377,0.25,0.5919399999999999,0.56038,80.2,66.83333999999999,5.93676,0.6,1
83,0.5427500000000001,0.5141,1.19105,78.65625,65.546875,102.47425,1.2944750000000005,0.427075,0.75,0.54324,0.4947,70.725,57.78184,-4.51144,0.4,0
84,0.5001800000000001,0.4671,1.093,63.725,53.10418000000001,98.89768000000001,-6.6211600000000015,0.41422,0.2,0.51012,0.47446000000000005,76.65,63.87498000000001,-6.826039999999999,0.6,1
85,0.50298,0.46614,1.12626,65.7,53.41351999999999,102.87894,-6.918780000000001,0.41648,0.4,0.5564399999999999,0.5186799999999999,76.75,63.95834,5.21172,0.8,0
86,0.52354,0.48173999999999995,1.19318,62.725,52.27084,100.4699,-4.542059999999998,0.4123,0.4,0.51468,0.4852,79.075,65.89583999999999,4.5068,0.6,0
87,0.5010399999999999,0.45753999999999995,1.1159400000000002,67.65,55.41196,98.52384,-1.66152,0.38632,0.4,0.5042000000000001,0.45928,61.05,50.875,-12.7737,0.0,1
88,0.5535,0.5001599999999999,1.3112600000000003,72.75,60.625,106.7344,5.349559999999999,0.42112,0.4,0.4723,0.4317,59.275,47.348420000000004,-5.52072,0.4,1
89,0.60212,0.5454,1.3999800000000002,78.425,65.35416000000001,108.2003,8.63674,0.4343,0.8,0.52632,0.49884,62.2,51.83332,-7.78026,0.2,1
90,0.51436,0.4609,1.16858,77.575,64.64583999999999,106.3044,7.873519999999999,0.4287800000000001,0.8,0.60328,0.5686800000000001,83.775,69.8125,9.26664,0.8,1
91,0.5915199999999999,0.5460200000000001,1.3602199999999998,80.025,66.68751999999999,111.4428,7.482940000000001,0.45458000000000004,0.6,0.5264,0.501575,70.65625,58.880225,-0.1624000000000001,0.5,1
92,0.533925,0.50275,1.213375,66.84375,55.703125,107.2875,1.4613500000000013,0.4319,0.5,0.49962,0.46928,64.0,53.33335999999999,-6.4423200000000005,0.4,1
93,0.5142399999999999,0.46474,1.1536799999999998,60.5,50.41668,102.78864,-4.52922,0.4041400000000001,0.2,0.5110600000000001,0.47298,66.075,55.0625,-3.3644400000000005,0.4,0
94,0.5079199999999999,0.46138,1.1520199999999998,62.425,52.02084,99.84884,-15.09486,0.3971,0.0,0.6126400000000001,0.5553600000000001,78.125,65.10416000000001,8.783999999999999,0.8,0
95,0.5061399999999999,0.4685,1.114,64.975,54.14581999999999,99.06121999999999,-1.6523400000000001,0.4034,0.6,0.5267200000000001,0.49423999999999996,74.875,62.39584,0.15608000000000022,0.6,0
96,0.4859600000000001,0.4376,1.08426,64.825,53.05778000000001,96.60682,-0.6060400000000001,0.37082,0.4,0.5844799999999999,0.54688,84.55,70.45833999999998,9.81738,0.8,0
97,0.49323999999999996,0.45971999999999996,1.0916799999999998,65.925,53.60101999999999,100.69212000000002,-9.657760000000001,0.40896,0.2,0.5172800000000001,0.4971,67.175,55.97918000000001,-3.0234799999999997,0.4,0
98,0.59968,0.5645399999999999,1.34448,82.85,67.99216,113.3564,8.926959999999998,0.45756,0.6,0.53286,0.4906800000000001,71.625,59.6875,0.38172,0.6,0
99,0.5021399999999999,0.46348,1.13362,73.775,61.47916,104.15904,-10.25176,0.43,0.4,0.50754,0.48122,84.325,67.70978000000001,8.39264,0.8,1
100,0.5263800000000001,0.48206000000000004,1.1895799999999999,74.375,61.97918000000001,103.59822,6.319,0.43238,0.6,0.5311,0.47853999999999997,68.475,55.90684,-0.8946200000000001,0.6,0
101,0.5397,0.4878,1.2711400000000002,76.25,63.54168000000001,106.8983,10.33064,0.4222,0.6,0.59038,0.54802,79.025,65.85416000000001,5.389800000000001,0.8,0
102,0.4826,0.4441999999999999,1.06938,63.025,50.473420000000004,99.39124,-5.78704,0.41043999999999997,0.4,0.49296,0.4572200000000001,67.975,55.30934,-8.37438,0.2,0
103,0.51928,0.48553999999999997,1.18096,67.05,55.875,104.06584,2.948180000000001,0.41712,0.6,0.5294,0.49806000000000006,64.1,53.41666,-4.70322,0.2,1
104,0.4824,0.43832,1.0628,63.875,50.82614,97.65964,-3.72988,0.3939200000000001,0.4,0.51646,0.46781999999999996,67.375,52.16768,-4.3087599999999995,0.2,0
105,0.47242,0.4393000000000001,1.0263799999999998,56.85,47.37501999999999,93.06224,-11.022,0.39105999999999996,0.2,0.5686499999999999,0.5314,83.5,69.583325,18.808575,1.0,0
106,0.5059,0.46124,1.13342,72.975,59.75512,106.30323999999999,-7.916499999999999,0.43712,0.4,0.4888,0.4610800000000001,64.875,53.10142000000001,-7.00684,0.0,1
107,0.50972,0.47112,1.12722,68.025,56.6875,99.18002,0.1409199999999995,0.4023200000000001,0.6,0.5141399999999999,0.47218000000000004,66.425,55.35418000000001,-8.847800000000003,0.0,0
108,0.5401,0.4875400000000001,1.23802,72.9,59.59434,103.09538,2.7510000000000003,0.42408,0.8,0.52078,0.48176,74.9,57.99701999999999,0.005700000000000571,0.6,1
109,0.5376799999999999,0.5031800000000001,1.1942,74.975,62.47918000000001,101.96184,-0.3927199999999999,0.4254399999999999,0.6,0.4705200000000001,0.42616000000000004,58.275,48.5625,-5.69244,0.2,1
110,0.49626,0.4492600000000001,1.11704,65.525,53.64110000000001,97.9662,-2.69128,0.37446,0.2,0.5084799999999999,0.46776,69.625,58.02084,-0.3327199999999998,0.6,1
111,0.5359,0.48913999999999996,1.21946,75.0,62.5,104.56312,6.39834,0.43282,0.8,0.5116400000000001,0.4634,74.225,60.796780000000005,-4.61874,0.4,0
112,0.54428,0.4995400000000001,1.23448,70.95,58.07547999999999,105.72668,1.6255999999999995,0.4231800000000001,0.4,0.4812600000000001,0.44656,60.825,49.72642000000001,-8.266739999999999,0.0,1
113,0.51366,0.47121999999999997,1.1610599999999998,78.65,65.54166000000001,108.80956,-3.606780000000001,0.44452,0.6,0.49488,0.44466000000000006,67.95,56.62501999999999,-1.1854799999999999,0.4,0
114,0.58606,0.5448000000000001,1.3273,78.25,65.20836,108.87048,8.244860000000001,0.4526199999999999,0.6,0.5746,0.5435800000000001,81.875,68.22918,9.8363,0.8,1
115,0.50616,0.46454,1.1562199999999998,65.675,52.67099999999999,98.79909999999998,-3.5061199999999997,0.40802,0.4,0.5141,0.4922000000000001,66.4,55.33334,0.07413999999999969,0.6,1
116,0.59546,0.5250600000000001,1.3959199999999998,76.175,63.47916,106.96869999999998,11.20772,0.41728000000000004,1.0,0.5334,0.4865,81.275,67.72916000000001,13.616379999999998,1.0,0
117,0.51494,0.4899,1.1424,86.475,69.50144,105.96246,6.7989000000000015,0.44926,0.8,0.5545800000000001,0.51944,73.825,61.52084,3.3749999999999987,0.6,0
118,0.5481999999999999,0.5105999999999999,1.23842,74.775,62.3125,103.88296,3.69288,0.42352,0.8,0.5663599999999999,0.53346,80.325,66.9375,17.2524,1.0,0
119,0.5350600000000001,0.50236,1.21286,71.95,59.95831999999999,107.82824,4.441180000000001,0.44168,0.6,0.55652,0.49786,74.4,60.84434,3.2398599999999997,0.8,1
120,0.4722200000000001,0.43148000000000003,1.05316,60.05,50.04168,95.60441999999999,-3.69076,0.38796,0.2,0.52378,0.46748,65.1,53.200480000000006,-2.18602,0.4,1
121,0.49688000000000004,0.4598600000000001,1.10352,65.275,54.39581999999999,96.214,1.10556,0.39476,0.6,0.52118,0.47634,74.925,58.01786,0.7199399999999999,0.6,1
122,0.51366,0.47473999999999994,1.1777000000000002,67.625,56.35418000000001,101.42108,-2.24422,0.4163600000000001,0.2,0.46574,0.43704,53.75,44.79168,-17.650100000000005,0.0,0
123,0.5122399999999999,0.4639,1.1911,69.35,57.79166,97.76914,3.4069800000000003,0.40528,0.6,0.50566,0.46216,62.775,50.25434,-3.452500000000001,0.4,0
124,0.51942,0.4694,1.2133399999999999,77.1,64.25,105.58809999999998,12.000339999999998,0.4177199999999999,0.6,0.50964,0.46944,77.65,63.660759999999996,0.15752000000000024,0.6,1
125,0.5282,0.4899600000000001,1.1564599999999998,81.275,67.72916000000001,112.29266000000001,13.73834,0.4534000000000001,1.0,0.5609,0.52982,79.375,66.14583999999999,13.6601,1.0,1
126,0.4949,0.4586,1.1006,59.85,49.875,101.19174,-8.24964,0.4279000000000001,0.4,0.5032400000000001,0.47991999999999996,63.0,52.5,-2.7844599999999997,0.4,0
127,0.50602,0.46574,1.1207600000000002,68.225,56.85418000000001,100.11138,-0.3624599999999999,0.4124800000000001,0.6,0.5903200000000001,0.52386,73.625,61.35416,4.9576199999999995,0.8,0
128,0.5224,0.47926,1.1764,67.875,56.5625,104.806,-6.3767400000000025,0.41776,0.2,0.52596,0.4757199999999999,67.675,56.39581999999999,0.12719999999999992,0.4,1
129,0.50198,0.46732,1.1080799999999995,71.775,58.76494,106.28913999999999,-3.88084,0.44186000000000003,0.4,0.54864,0.51294,71.625,59.6875,-2.2514199999999995,0.6,0
130,0.59192,0.55592,1.3102399999999998,81.5,67.91668000000001,109.02616,10.5495,0.46203999999999995,0.8,0.5252,0.48216,74.0,60.29286,1.5784199999999995,0.6,1
131,0.5431600000000001,0.5037200000000001,1.23612,72.075,60.0625,102.88226,-2.19994,0.4142799999999999,0.6,0.50426,0.4808,81.6,65.43894,3.0461400000000003,0.6,1
132,0.51574,0.4748200000000001,1.14596,74.175,61.8125,102.43508,2.0232200000000002,0.42882,0.6,0.5102399999999999,0.4617800000000001,68.475,57.06251999999999,-4.302899999999998,0.4,1
133,0.5254800000000001,0.4876600000000001,1.1822199999999998,62.725,52.27081999999999,104.79502,-7.033180000000001,0.4171200000000001,0.2,0.50434,0.4416399999999999,58.85,47.99214,-7.5446,0.2,0
134,0.51288,0.46962,1.15188,72.875,59.671780000000005,105.87748000000002,1.3289199999999997,0.43758,0.6,0.5437799999999999,0.50488,77.4,64.5,14.215859999999996,1.0,0
135,0.49832,0.46402,1.07676,61.725,50.476420000000005,94.8838,-8.940279999999998,0.38084,0.0,0.52128,0.4787000000000001,76.425,59.26786,-2.59026,0.4,0
136,0.5650999999999999,0.5116400000000001,1.31008,73.575,61.3125,109.31273999999999,0.96026,0.45338,0.6,0.5008199999999999,0.4483800000000001,61.325,47.126000000000005,-8.072059999999999,0.2,1
137,0.5600799999999999,0.52396,1.2538200000000002,76.25,63.54168000000001,113.07828,7.766899999999998,0.46852,0.8,0.48212,0.44092,64.7,53.91668000000001,1.2470800000000004,0.4,1
138,0.51458,0.4657600000000001,1.17306,64.225,49.54266,102.20224,-8.141380000000002,0.40128,0.2,0.48028,0.45076000000000005,57.9,48.25,-15.50482,0.2,1
139,0.5158799999999999,0.4752,1.14776,69.85,58.20831999999999,101.36842,-0.90566,0.40894,0.6,0.5098999999999999,0.46881999999999996,60.375,50.3125,-10.14414,0.0,1
140,0.5098199999999999,0.4559,1.189,76.8,64.0,104.52918000000001,7.824160000000001,0.41246000000000005,0.6,0.54864,0.49578,72.975,59.5212,1.00052,0.4,1
141,0.60524,0.5454,1.405,77.7,64.74998000000001,112.34718,7.1797200000000005,0.44278,0.8,0.51372,0.4785,65.675,52.67100000000001,-1.27272,0.6,1
142,0.51152,0.47492,1.15404,67.85,56.54168000000001,101.0132,-2.6445,0.4241400000000001,0.2,0.58038,0.5300600000000001,77.575,64.64583999999999,6.2965800000000005,0.8,1
143,0.55272,0.51042,1.25744,72.1,58.84316,107.97816,-0.83686,0.42668,0.4,0.50158,0.4542,65.9,53.54286,-4.4624,0.4,1
144,0.49704,0.46348,1.09438,61.925,51.60416,101.76324,-12.1418,0.42848,0.2,0.52122,0.48278000000000004,74.1,61.74998000000001,8.157680000000001,0.8,0
145,0.4866600000000001,0.4502,1.05768,60.25,50.20834,94.7869,-9.43434,0.38036,0.0,0.4756600000000001,0.4370200000000001,64.075,53.39585999999999,-1.0280399999999996,0.4,0
146,0.49104,0.45076000000000005,1.1037,65.45,53.484280000000005,100.06312,1.3924999999999998,0.42088,0.6,0.53894,0.49776000000000004,78.65,65.54166000000001,6.7821,0.8,1
147,0.5245399999999999,0.47162,1.18116,71.325,59.4375,111.68303999999999,11.75744,0.43436,1.0,0.5141399999999999,0.48714,80.025,64.12644,-3.63248,0.4,0
148,0.5255799999999999,0.4665,1.2082399999999998,65.575,53.5963,100.34056,-3.8366800000000003,0.39924,0.4,0.51232,0.47538,64.05,51.31681999999999,-5.4492199999999995,0.4,0
149,0.5728,0.53556,1.2923399999999998,83.575,69.64583999999999,111.0974,7.9247999999999985,0.45214,0.8,0.58182,0.5437000000000001,83.0,69.16668,16.72936,1.0,0
150,0.52282,0.47858,1.20098,79.05,61.45536,106.16913999999998,3.1188,0.4365600000000001,0.6,0.5560400000000001,0.5101399999999999,78.25,63.91704,0.5810400000000001,0.4,1
151,0.5342399999999999,0.5055799999999999,1.19176,67.325,56.10418000000001,99.99748000000001,0.012519999999999244,0.41106000000000004,0.4,0.49218,0.4619999999999999,58.675,48.89582,-14.66126,0.2,1
152,0.54084,0.5017400000000001,1.23656,86.05,71.70833999999998,109.7801,11.979000000000001,0.45174,0.8,0.5529000000000001,0.50668,82.8,68.99998000000001,17.016019999999994,1.0,1
